SEASON,"Series 
Code",MONTH,REGION,PROVINCE,MUNICIPALITY,BARANGAY,LATTITUDE,LONGITUDE,"CROP 
AFFECTED","DATE
 PLANTED","TOTAL AREA 
PLANTED",VARIETY,"GROWTH
 STAGE ","PEST 
OBSERVED","Monitored/Validated 
(Has.)","TOTAL AREA 
AFFECTED (ha)","PERCENT
 INFESTATION",Severity,"NO. OF INSECTS
 PER HILL","TOTAL AREA 
TREATED (ha)","TOTAL AREA 
UNTREATED (ha)","ACTION
 TAKEN",REMARKS,"DATE 
REPORTED ","NO. OF AFFECTED 
FARMER",YEAR
DS 2020-2021,,November,II,Cagayan,Solana,Dassun,17.7479,121.709,Corn,"October 3,2020",5,Sweet Pearl F1,Whorl Stage,FAW,5,0.25,30,,,0.25,0,Farmer applied insecticide and BCAs,Continuous monitoring,#######,,2020
DS 2020-2021,,November,II,Isabela,Roxas,San Placido,17.1378,121.598,Corn,"November 10-15, 2020",-,Sweet Pearl F1,Whorl Stage,FAW,-,2,15,,,2,0,Advised farmers to spray insecticide and provided BCA for follow up.,Continuous monitoring,#######,,2020
DS 2020-2021,,November,II,Isabela,Roxas,Nuesa,17.1325,121.617,Corn,"October 10-15, 2020",-,Sweet Pearl F1,Reproductive Stage,FAW,-,1.5,10,,,1.5,0,Advised farmers to spray insecticide and provided BCA for follow up.,Continuous monitoring,#######,,2020
DS 2020-2021,,November,II,Nueva Vizcaya,Quezon,Boliwao,16.5085,121.234,Corn,#######,-,Sweet Pearl F1,Whorl Stage,FAW,-,15,15,,,15,0,Advised farmers to spray insecticide and provided BCA for follow up.,Continuous monitoring,#######,,2020
DS 2020-2021,,April,II,Isabela,Aurora,Camarunggayan,16.97611,121.659568,Corn,20-Mar-21,1,Sweet Pearl f1,Whorl Stage,FAW,1,1,20,,,1,0,Farmers sprayed insecticide. Followed application of BCA's,Advised Farmers to follow appicatiom of BCA's,16-Apr-21,1,2021
DS 2020-2021,,April,II,Isabela,Aurora,Saranay,16.9751,121.657,Corn,24-Mar-21,1.5,Sweet Pearl f1,Whorl Stage,FAW,1.5,1.5,15,,,1.5,0,Farmers sprayed insecticide. Followed application of BCA's,Advised Farmers to follow appicatiom of BCA's,16-Apr-21,2,2021
DS 2020-2021,,April,II,Cagayan,Solana,Dassun,17.7427,121.708,Corn,20-Apr-21,0.5,Sweet Pearl F1,Whorl Stage,FAW,0.5,0.5,25,,,0.5,0,,,30-Apr-21,1,2021
DS 2020-2021,,April,II,Isabela,Roxas,San Placido,17.136,121.606,Corn,10-Apr-21,3,Sweet Pearl F1,Whorl Stage,FAW,3,3,10,,,3,0,Farmers sprayed insecticide. Followed application of BCA's,Advised Farmers to follow appicatiom of BCA's,30-Apr-21,4,2021
WS 2021,,July,II,Cagayan,Solana,Dassun,17.7489,121.71,Corn,29-Jun-21,20,Sweet Pearl F1,Whorl Stage,FAW,20,19,16,,,19,0,Validated and recommended farmers to spray insecticide,Farmenrs spray insecticide to control FAW,30-Jul-21,15,2021
DS 2021-2022,,December,II,Cagayan,Solana,Dassun,17.7397781,121.6915433,Corn,15-Nov-21,25,Sweet pearl F1,Whorl Stage,FAW,25,15,12,,,15,0,Validated and recommended farmers to spray insecticide,Farmers spray insecticide to control FAW and Advised Farmers to follow application of BCA's,3-Dec-21,20,2021
WS 2020,,July,II,Isabela,San Mariano,Palutan,16.9669,121.9993,Corn,"May 20-30, 2020",633,Sweet Pearl F1 and Regular Glut,Whorl Stage,FAW,633,19,20,,,19,0,Advised Farmers to spray insecticide and RCPC provided BCA for follow-up,Continuous monitoring,6-Jul-20,,2020
WS 2020,,July,II,Isabela,San Mariano,Bitabian,16.9455,122.0121,Corn,"May 18-22, 2020",548,Sweet Pearl F1 and Regular Glut,Whorl Stage,FAW,548,15,20,,,15,0,Advised Farmers to spray insecticide and RCPC provided BCA for follow-up,Continuous monitoring,6-Jul-20,,2020
WS 2020,,July,II,Isabela,San Mariano,Daragutan,16.9081,122.022,Corn,"May 15-20, 2020",276,Sweet Pearl F1 and Regular Glut,Whorl Stage,FAW,276,25,20,,,25,0,Advised Farmers to spray insecticide and RCPC provided BCA for follow-up,Continuous monitoring,6-Jul-20,,2020
WS 2021,,August,II,Cagayan,Abulug,Sto Tomas,18.4315,121.425,Corn,30-Jun-21,5,Sweet Pearl F1/ Purple Sweet,Whorl Stage,FAW,5,5,14,,,5,0,DA RFO2 RCPC provided Insecticide ( 3 box Virtako),Farmenrs spray insecticide to control FAW,6-Aug-21,5,2021
DS 2020-2021,,May,II,Isabela,Roxas,San Placido,18.136,122.606,Corn,10-Apr-22,4,Sweet Pearl F2,Whorl Stage,FAW,4,4,11,,,4,0,Farmers sprayed insecticide. Followed application of BCA's,Advised Farmers to follow appicatiom of BCA's,30-Apr-21,5,2021
DS 2022-2023,,October,II,Isabela,Aurora,Villa Fugu,16.9607,121.6375,Corn,Oct-22,50,"Sweet Pearl, NK6410, Pioneer",Whorl Stage,FAW,50,30,15,,,30,0,Validated and farmers already spray insecticide and Conducted on the spot Technical briefing for pest and disease management,Advised Farmers to follow application of BCA's,17-Oct-22,25,2022
DS 2019-2020,,February,II,Isabela,San Mariano,Cataguing,16.9753,122.0132,Corn,,45,Sweet Pearl/ Glut,Whorl Stage,FAW,45,15.75,48,,,15.75,0,,,,,2020
DS 2022-2023,,January,II,Isabela,Aurora,San Rafael,16.9568,121.5809,Corn,Oct-22,18.5,"NK8840, NK6410, Pioneer 3585, Dekalb 8282",Whorl Stage,CPH,18.5,18.5,20,,,18.5,0,Validated and DA-RCPC provided insecticide(5 Liters Ariba ) and Conducted on the spot Technical briefing for pest and disease management,Advised Farmers to follow application of BCA's,20-Jan-23,15,2023
DS 2022-2023,,January,II,Quirino,Saguday,Cardenas,16.5507,121.5443,Corn,Dec-22,123,"NK6410, NK8840 2nd Gerneration, Dekalb",Whorl Stage,CPH,123,64.4,10,,,64.4,0,Validated and farmers already spray insecticide and Conducted on the spot Technical briefing for pest and disease management,Advised Farmers to follow application of BCA's,20-Jan-23,50,2023
DS 2022-2023,,January,II,Cagayan,Tuao,Accusilian,17.7524,121.4719,Corn,Nov-22,135.42,"Pioneer, Dekalb 6919, NK6410, NK8840",Whorl Stage,Rodents,135.42,7.3,20,,,7.3,0,Validated and DA-RCPC provided rodenticide (Ratax 250 sachet) and Conducted on the spot Technical briefing for pest and disease management,Advised farmers to continue baiting and monitor their field regularly,"Janurary 27, 2023",18,2023
DS 2022-2023,,January,II,Cagayan,Tuao,Bagumbayan,17.7085,121.4446,Corn,Nov-22,259,"Pioneer, Dekalb 6919, NK6410, NK8840",Reproductive Stage,Rodents,259,17,20,,,17,0,,,"Janurary 27, 2023",18,2023
DS 2022-2023,,January,II,Cagayan,Tuao,Barancuag,17.7031,121.4707,Corn,Oct-22,120,"Pioneer, Dekalb 6919, NK6410, NK8840",Reproductive Stage,Rodents,120,43.6,20,,,43.6,0,,,"Janurary 27, 2023",41,2023
DS 2022-2023,,January,II,Cagayan,Tuao,Bicok,17.6309,121.4954,Corn,Oct-22,159,"Pioneer, Dekalb 6919, NK6410, NK8840",Reproductive Stage,Rodents,159,6.25,15,,,6.25,0,,,"Janurary 27, 2023",8,2023
DS 2022-2023,,January,II,Cagayan,Tuao,Balagao,17.7483,121.4371,Corn,Nov-22,250.5,"Pioneer, Dekalb 6919, NK6410, NK8840",Reproductive Stage,Rodents,250.5,34,20,,,34,0,,,"Janurary 27, 2023",42,2023
DS 2022-2023,,January,II,Cagayan,Tuao,Mungo,17.7199,121.4737,Corn,Nov-22,322.75,"Pioneer, Dekalb 6919, NK6410, NK8840",Reproductive Stage,Rodents,322.75,21.7,20,,,21.7,0,,,"Janurary 27, 2023",24,2023
DS 2022-2023,,January,II,Cagayan,Tuao,Sto. Tomas,17.6146,121.4942,Corn,Nov-22,225.75,"Pioneer, Dekalb 6919, NK6410, NK8840",Reproductive Stage,Rodents,225.75,87.9,20,,,87.9,0,,,"Janurary 27, 2023",88,2023
DS 2022-2023,,January,II,Isabela,Aurora,Bannagao,16.99314,121.685558,Corn,Nov-22,150.5,"Pioneer, Dekalb 6919, NK6410, NK8840",Reproductive Stage,Rodents,150.5,25,15,,,25,0,Validated and recommend farmer to conduct mass baiting and Conducted on the spot Technical briefing for pest and disease management,Advised farmers to continue baiting and monitor their field regularly,"Janurary 27, 2023",32,2023
DS 2022-2023,,January,II,Isabela,Angadanan,Buenavista,16.7818,121.8211,Corn,"Noverber 15, 2023",3,"NK6410, NK8840 2nd Gerneration",Reproductive Stage,CPH,3,0.2,10,,,0.2,0,Validated and farmers already spray insecticide and Conducted on the spot Technical briefing for pest and disease management,Advised Farmers to follow application of BCA's,31-Jan-23,2,2023
DS 2022-2023,,January,II,Isabela,Angadanan,San Marcelo,16.7635,121.8431,Corn,"November 10-15, 2023",5,"Tanduyong, F""",Reproductive Stage,CPH,5,0.2,10,,,0.2,0,Validated and farmers already spray insecticide and Conducted on the spot Technical briefing for pest and disease management,Advised Farmers to follow application of BCA's,31-Jan-23,3,2023
DS 2022-2023,,January,II,Quirino,Maddela,Buenavista,16.3323,121.67,Corn,Dec-22,122,Asian Healer,Reproductive Stage,Rodents,122,6,20,,,6,0,Validated and DA-RCPC provided rodenticide (Ratax 30 sachet) and Conducted on the spot Technical briefing for pest and disease management,Advised farmers to continue baiting and monitor their field regularly,31-Jan-23,5,2023
DS 2022-2023,,February,II,Cagayan,Piat,Dugayung,17.8076,121.4601,Corn,Nov-22,186.56,"NK6410, Pioneer",Reproductive Stage,Rodents,186.56,1.4,15,,,1.4,0,Validated and DA-RCPC provided rodenticide (Ratax 150 sachet) and Conducted on the spot Technical briefing for pest and disease management,Advised farmers to continue baiting and monitor their field regularly,1-Feb-23,4,2023
DS 2022-2023,,February,II,Cagayan,Piat,Sicatna,17.8197,121.4672,Corn,Nov-22,40,"Pioneer 3585, Jumbo, NK6410",Reproductive Stage,Rodents,40,10,2,,,10,0,,,1-Feb-23,16,2023
DS 2019-2020,,February,II,Isabela,San Mariano,Cataguing,16.9753,122.0132,Corn,,45,Sweet Pearl/ Glut,Whorl Stage,FAW,45,20.75,50,,,20.75,0,,,,,2020
DS 2022-2023,,February,II,Quirino,Maddela,Diduyon,16.3281,121.657,Corn,Dec-22,154,"NK6410, NK8840, Pioneer 3530",Whorl Stage,Rodents,154,15,15,,,15,0,Validated and DA-RCPC provided rodenticide (Ratax 30 sachet) and Conducted on the spot Technical briefing for pest and disease management,Advised farmers to continue baiting and monitor their field regularly,10-Feb-23,12,2023
DS 2022-2023,,February,II,Quirino,Maddela,Dumabato Norte,16.332175,121.669658,Corn,Nov-22,112,"Healer, NK6410, NK8840, Cornworld",Reproductive Stage,Rodents,112,10,20,,,10,0,Validated and DA-RCPC provided rodenticide (Ratax 20 sachet) and Conducted on the spot Technical briefing for pest and disease management,Advised farmers to continue baiting and monitor their field regularly,10-Feb-23,9,2023
DS 2022-2023,,February,II,Quirino,Maddela,Dumabato Sur,16.3367,121.6579,Corn,Nov-22,172,"NK6410, NK8840, Pioneer 3530",Reproductive Stage,Rodents,172,8,30,,,8,0,"Validated and DA-RCPC, OPA and DA-NVES provided rodenticide and Conducted on the spot Technical briefing for pest and disease management",Advised farmers to continue baiting and monitor their field regularly,10-Feb-23,8,2023
DS 2022-2023,,February,II,Cagayan,Peña blanca,Minanga Lagum,17.688,121.8906,Corn,November,110,"NK6410, NK8840, Pioneer",Reproductive Stage,Rodents,110,4,10,,,4,0,Validated and recommend farmer to conduct mass baiting and Conducted on the spot Technical briefing for pest and disease management,Advised farmers to continue baiting and monitor their field regularly,17-Feb-23,3,2023
DS 2022-2023,,February,II,Isabela,City of Ilagan,Cabisera 7,17.047,121.9779,Corn,23-Nov-23,55,"Pioneer , NK8840, NK6410",Reproductive Stage,CPH,55,35,15,,,35,0,Validated and DA-RCPC provided insecticide( 2 bottles Solomon ) and Conducted on the spot Technical briefing for pest and disease management,Advised Farmers to follow application of BCA's,15-Feb-23,12,2023
DS 2022-2023,,February,II,Quirino,Cabarroguis,Villarose,16.4979,121.4802,Corn,Dec-22,47.58,"NK6410, 2nd Generation",Reproductive Stage,CPH,47.58,7,10,,,7,0,Validated and farmers already spray insecticide and Conducted on the spot Technical briefing for pest and disease management,Advised Farmers to follow application of BCA's,16-Feb-23,7,2023
DS 2022-2023,,February,II,Quirino,Cabarroguis,Gundaway,16.5154,121.5215,Corn,Jan-23,111,"NK6410, Evogene, 2nd Generation",Reproductive Stage,CPH,111,18,10,,,18,0,Validated and farmers already spray insecticide and Conducted on the spot Technical briefing for pest and disease management,Advised Farmers to follow application of BCA's,20-Feb-23,14,2023
DS 2022-2023,,March,II,Quirino,Diffun,Gulac,16.6246,121.5345,Corn,Jan-23,125,"NK6410, NK8840",Reproductive Stage,CPH,125,6,10,,,6,0,Validated and farmers already spray insecticide and Conducted on the spot Technical briefing for pest and disease management,Advised Farmers to follow application of BCA's,3-Mar-23,2,2023
DS 2022-2023,,March,II,Quirino,Diffun,Isidro Paredes,16.6085,121.5122,Corn,Jan-23,62,Advanta Super 999,Whorl Stage,CPH,62,3,15,,,3,0,Validated and farmers already spray insecticide and Conducted on the spot Technical briefing for pest and disease management,Advised Farmers to follow application of BCA's,3-Mar-23,1,2023
DS 2022-2023,,March,II,Quirino,Maddela,Buenavista,16.3364,121.6727,Corn,Feb-23,15,"Healer, NK6410",Whorl Stage,CPH,15,15,10,,,15,0,Validated and farmers already spray insecticide and Conducted on the spot Technical briefing for pest and disease management,Advised Farmers to follow application of BCA's,3-Mar-23,10,2023
DS 2022-2023,,March,II,Quirino,Maddela,Diduyon,16.3286,121.657,Corn,Jan-23,21,"NK6410, NK8840, Pioneer 3585",Whorl Stage,CPH,21,21,10,,,21,0,Validated and farmers already spray insecticide and Conducted on the spot Technical briefing for pest and disease management,Advised Farmers to follow application of BCA's,3-Mar-23,20,2023
DS 2022-2023,,March,II,Quirino,Maddela,Diduyon,16.3281,121.657,Corn,Jan-23,21,"NK6410, NK8840, Pioneer 3585",Whorl Stage,Rodents,21,21,10,,,21,0,Validated and recommend farmer to conduct mass baiting and Conducted on the spot Technical briefing for pest and disease management,Advised farmers to continue baiting and monitor their field regularly,3-Mar-23,20,2023
DS 2022-2023,,March,II,Isabela,City of Ilagan,Cabisera 3,17.0568,121.9492,Corn,Dec-22,25,"Pioneer, NK8840, NK6410",Reproductive Stage,CPH,25,15,5,,,15,0,Validated and farmers already spray insecticide and Conducted on the spot Technical briefing for pest and disease management,Advised Farmers to follow application of BCA's,8-Mar-23,7,2023
DS 2022-2023,,March,II,Isabela,City of Ilagan,Cabisera 4,17.0685,121.951,Corn,Jan-23,20,"Pioneer, NK8840, NK6410",Whorl Stage,CPH,20,7,5,,,7,0,Validated and farmers already spray insecticide and Conducted on the spot Technical briefing for pest and disease management,Advised Farmers to follow application of BCA's,8-Mar-23,5,2023
DS 2022-2023,,March,II,Quirino,Aglipay,Guinalbin,16.4832,121.6449,Corn,Jan-23,156.05,NK6410,Whorl Stage,CPH,156.05,6,10,,,6,0,Validated and farmers already spray insecticide and Conducted on the spot Technical briefing for pest and disease management,Advised Farmers to follow application of BCA's,10-Mar-23,2,2023
DS 2022-2023,,March,II,Quirino,Diffun,Villa Pascua,16.6134,121.5452,Corn,Jan-23,50,"NK6410, NK8840",Whorl Stage,CPH,50,2.1,10,,,2.1,0,Validated and farmers already spray insecticide and Conducted on the spot Technical briefing for pest and disease management,Advised Farmers to follow application of BCA's,10-Mar-23,2,2023
DS 2022-2023,,March,II,Isabela,City of Ilagan,Alanguigan,"	17.1232, ",121.929,Corn,Dec-22,45,"Pionner, NK8840, NK6410",Maturity,CPH,45,30,5,,,30,0,Validated and Conducted on the spot Technical briefing for pest and diseases management. Spraying of insecticide not applicable on maturity stage.,Advised Farmers to plow immediately after harvest,23-Mar-23,20,2023
DS 2022-2023,,March,II,Isabela,City of Ilagan,Marana 2nd,17.142,121.9152,Corn,Dec-22,50,"Pionner, NK8840, NK6410",Maturity,CPH,50,30,5,,,30,0,Validated and Conducted on the spot Technical briefing for pest and diseases management. Spraying of insecticide not applicable on maturity stage.,Advised Farmers to plow immediately after harvest,23-Mar-23,40,2023
DS 2022-2023,,March,II,Isabela,City of Ilagan,Sipay,17.133,121.9245,Corn,Dec-22,35,"Pionner, NK8840, NK6410",Maturity,CPH,35,25,5,,,25,0,Validated and Conducted on the spot Technical briefing for pest and diseases management. Spraying of insecticide not applicable on maturity stage.,Advised Farmers to plow immediately after harvest,23-Mar-23,20,2023
DS 2019-2020,,February,II,Isabela,San Mariano,Cataguing,16.9753,122.0132,Corn,,45,Sweet Pearl/ Glut,Whorl Stage,FAW,45,8.5,36,,,8.5,0,,,,,2020
DS 2019-2020,,February,II,Isabela,Tumauini,Moldero,17.3592,121.7946,Corn,,20.5,Sweet Pearl/ Glut,Whorl Stage,FAW,20.5,6.5,42,,,6.5,0,,,,,2020
DS 2019-2020,,February,II,Isabela,Tumauini,Moldero,17.3592,121.7946,Corn,,20.5,Sweet Pearl/ Glut,Whorl Stage,FAW,20.5,5,48,,,5,0,,,,,2020
DS 2019-2020,,February,II,Isabela,Tumauini,Moldero,17.3592,121.7946,Corn,,20.5,Sweet Pearl/ Glut,Whorl Stage,FAW,20.5,7,32,,,7,0,,,,,2020
DS 2019-2020,,February,II,Isabela,Cabagan,Pilig Alto,17.3615,121.788,Corn,,72.8,Sweet Pearl/ Glut,Whorl Stage,FAW,72.8,25.8,28,,,25.8,0,,,,,2020
DS 2019-2020,,February,II,Isabela,Cabagan,Pilig Alto,17.3615,121.788,Corn,,72.8,Sweet Pearl/ Glut,Whorl Stage,FAW,72.8,12,36,,,12,0,,,,,2020
DS 2019-2020,,February,II,Isabela,Cabagan,Pilig Alto,17.3615,121.788,Corn,,72.8,Sweet Pearl/ Glut,Whorl Stage,FAW,72.8,11.5,18,,,11.5,0,,,,,2020
DS 2019-2020,,February,II,Isabela,Cabagan,Magassi,17.3634,121.8194,Corn,,36,Sweet Pearl/ Glut,Whorl Stage,FAW,36,5,50,,,5,0,,,,,2020
DS 2019-2020,,February,II,Isabela,Cabagan,Magassi,17.3634,121.8194,Corn,,36,Sweet Pearl/ Glut,Whorl Stage,FAW,36,25.75,48,,,25.75,0,,,,,2020
DS 2019-2020,,February,II,Isabela,Cabagan,Magassi,17.3634,121.8194,Corn,,36,Sweet Pearl/ Glut,Whorl Stage,FAW,36,5.25,36,,,5.25,0,,,,,2020
DS 2019-2020,,February,II,Isabela,City of Ilagan,Bagumbayan,17.1512,121.8877,Corn,,20,Sweet Pearl/Glut,Whorl Stage,FAW,20,6.5,32,,,6.5,0,,,,,2020
DS 2019-2020,,February,II,Isabela,City of Ilagan,Bagumbayan,17.1512,121.8877,Corn,,20,Sweet Pearl/Glut,Whorl Stage,FAW,20,1.5,24,,,1.5,0,,,,,2020
WS 2020,,May,II,Isabela,Roxas,Simimbaan,17.1336,121.564,Corn,"April, 26-28, 2020",12,Sweet Pearl/NK6410,Whorl Stage,FAW,12,12,12,,,12,0,Farmer applied insecticide and BCA,Recovered,#######,,2020
WS 2020,,May,II,Nueva Vizcaya,Bayombong,Paitan,16.4772,121.159,Corn,-,1.8,Sweet Pearl/OPV Glut,Whorl Stage,FAW,1.8,1.8,36,,,1.8,0,DA-NVES provided insecticide to the farmers and continue monitoring,Recovered,#######,,2020
DS 2021-2022,,December,II,Nueva Vizcaya,Bambang,Barat,16.377,121.0583,Corn,26-Nov-21,5,Sweet Purple,Whorl Stage,FAW,5,3,10,,,3,0,Farmers already sprayed insecticide upon validation,Advised Farmers to follow application of BCA's,10-Dec-21,5,2021
DS 2020-2021,,February,II,Isabela,Aurora,Bannagao,16.99314,121.685558,Corn,Feb-21,15,SweetPearl,Whorl Stage,FAW,15,2,4,,,2,0,Advised Farmers to spray Biocon,Conduct Continuous monitoring,#######,3,2021
DS 2021-2022,,April,II,Isabela,Aurora,Macatal,16.9709,121.619,Corn,Feb-22,2,Sweetpearl,Reproductive Stage,FAW,2,0.6,30,,,0.6,0,Farmers Already spray insecticide,Advised Farmers to follow application of BCA's,8-Apr-22,3,2022
DS 2021-2022,,April,II,Isabela,Cabatuan,Paraiso,16.961815,121.653265,Corn,Mar-22,3,Sweetpearl,Whorl Stage,FAW,3,0.5,15,,,0.5,0,Validated and DA-RF02 RCPC distributed insecticide (Match) for pest management,Continuous monitoring,8-Apr-22,6,2022
WS 2022,,July,II,Isabela,Santiago City,Cabulay,16.7203,121.502,Corn,Jun-22,3,Sweetpearl,Whorl Stage,FAW,3,1.5,20,,,1.5,0,Validated and farmers already spray insecticide,Farmers spray insecticide to control FAW and Advised Farmers to follow application of BCA's,8-Jul-22,5,2022
WS 2023,,May,II,Isabela,Aurora,Bagong Tanza,16.97389,121.61684,Corn,23-Apr,2,Sweetpearl,Whorl Stage,FAW,2,2,80,,,2,0,Sprayed insecticide,Advised Farmers to follow application of BCA's,"May 5,2023",1,2023
WS 2023,,May,II,Isabela,Aurora,Kalabaza,16.97867,121.62691,Corn,23-Mar,2,Sweetpearl,Reproductive Stage,FAW,2,2,10,,,2,0,Sprayed insecticide,Advised Farmers to follow application of BCA's,2-May-23,2,2023
DS 2020-2021,,February,II,Nueva Vizcaya,Bayombong,Busilac,16.4728,121.117,Corn,#######,4,Syjenta/NK6410/Pioneer,Whorl Stage,FAW,4,0.26,15,,,0.26,0,Advised Farmers to spray insecticde,Conduct Continuous monitoring,#######,1,2021
DS 2022-2023,,March,II,Nueva Vizcaya,Kasibu,Muta,16.2683,121.2927,Corn,Jan-23,2,Tanduyong,Reproductive Stage,FAW,2,2,10,,,2,0,Validated and farmers already spray insecticide and Conducted on the spot Technical briefing for pest and disease management,Advised Farmers to follow application of BCA's,17-Mar-23,2,2023
DS 2020-2021,,January,II,Quirino,Cabarroguis,Villarose,16.4933,121.491,Corn,#######,36,Tinigib,Whorl Stage,FAW,36,1.5,22,,,1.5,0,Advised farmer to spray insecticide,Continuous monitoring,#######,,2021
DS 2021-2022,,January,II,Quirino,Diffun,Rizal,16.5961,121.531,Corn,18-Nov-21,56,Tinigib,Whorl Stage,FAW,56,5,7,,,5,0,Validated and provided BCA,Farmers spray insecticide to control FAW and Advised Farmers to follow application of BCA's,21-Jan-22,3,2022
DS 2019-2020,,February,II,Cagayan,Enrile,Villa Maria,17.5688,121.71,Corn,,190,Unregistered Yellow,Whorl Stage,FAW,190,3,60,,,3,0,,,,,2020
DS 2019-2020,,November,II,Cagayan,Sto. Niño,Lubo,17.8319,121.5395,Corn,,1,Vietnam,Whorl Stage,FAW,1,1,16,,,1,0,,,,,2019
