province,municipality,cropname,rsba_crop_record_count,rsba_crop_area_ha
NUEVA VIZCAYA,ALFONSO CASTANEDA,Gabi tubers,7,1.47
NUEVA VIZCAYA,ALFONSO CASTANEDA,Ginger (luya),59,22.98
NUEVA VIZCAYA,ALFONSO CASTANEDA,Goats,7,0
NUEVA VIZCAYA,ALFONSO CASTANEDA,Green Beans (Baguio Beans),11,2.59
NUEVA VIZCAYA,ALFONSO CASTANEDA,Guavas (bayabas),1,0.25
NUEVA VIZCAYA,ALFONSO CASTANEDA,Guyabano,3,1.66
NUEVA VIZCAYA,ALFONSO CASTANEDA,Lemon,2,0.6
NUEVA VIZCAYA,ALFONSO CASTANEDA,Lime (Calamansi),5,4.09
NUEVA VIZCAYA,ALFONSO CASTANEDA,Long Chili,27,13.47
NUEVA VIZCAYA,ALFONSO CASTANEDA,Luyang dilaw,1,0.25
NUEVA VIZCAYA,ALFONSO CASTANEDA,Mango,1,0.5
NUEVA VIZCAYA,ALFONSO CASTANEDA,Mangosteen,1,0.2
NUEVA VIZCAYA,ALFONSO CASTANEDA,Mongo (Mung Bean),1,0.5
NUEVA VIZCAYA,ALFONSO CASTANEDA,Onion bulbs (sibuyas),146,85.78
NUEVA VIZCAYA,ALFONSO CASTANEDA,Orange (dalandan),1,0.5
NUEVA VIZCAYA,ALFONSO CASTANEDA,Other Fish,1,0.02
NUEVA VIZCAYA,ALFONSO CASTANEDA,Other fruit-bearing trees and vines,14,13
NUEVA VIZCAYA,ALFONSO CASTANEDA,Other fruit-bearing vegetables,125,61.2
NUEVA VIZCAYA,ALFONSO CASTANEDA,Other leafy vegetables,28,21.19
NUEVA VIZCAYA,ALFONSO CASTANEDA,Other leguminous plants,21,14.55
NUEVA VIZCAYA,ALFONSO CASTANEDA,Other tubers - roots and bulbs,1,0.3
NUEVA VIZCAYA,ALFONSO CASTANEDA,Papaya,8,3.9
NUEVA VIZCAYA,ALFONSO CASTANEDA,Pechay,1,0.4
NUEVA VIZCAYA,ALFONSO CASTANEDA,Pepper - small green,8,3.62
NUEVA VIZCAYA,ALFONSO CASTANEDA,Pepper - sweet,3,1.34
NUEVA VIZCAYA,ALFONSO CASTANEDA,Pigs or swine,39,0
NUEVA VIZCAYA,ALFONSO CASTANEDA,Pineapple,2,2.3
NUEVA VIZCAYA,ALFONSO CASTANEDA,Potato (patatas),1,0.25
NUEVA VIZCAYA,ALFONSO CASTANEDA,Rabbits and hares,1,0
NUEVA VIZCAYA,ALFONSO CASTANEDA,Rambutan,2,0.5
NUEVA VIZCAYA,ALFONSO CASTANEDA,Rice/Palay,708,576.24
NUEVA VIZCAYA,ALFONSO CASTANEDA,Squash (kalabasa),13,8.15
NUEVA VIZCAYA,ALFONSO CASTANEDA,Starapple (caimito),1,0.2
NUEVA VIZCAYA,ALFONSO CASTANEDA,String beans - harvested green (sitao),32,22.5
NUEVA VIZCAYA,ALFONSO CASTANEDA,Sweet peas - harvested green (sitsaro),3,0.53
NUEVA VIZCAYA,ALFONSO CASTANEDA,Taro,3,1
NUEVA VIZCAYA,ALFONSO CASTANEDA,Tiger Grass,17,10.05
NUEVA VIZCAYA,ALFONSO CASTANEDA,Tilapia,2,0.01
NUEVA VIZCAYA,ALFONSO CASTANEDA,Tomato (kamatis),79,32.32
NUEVA VIZCAYA,ALFONSO CASTANEDA,Turkeys,2,0
NUEVA VIZCAYA,AMBAGUIO,Ampalaya,3,0.67
NUEVA VIZCAYA,AMBAGUIO,Avocado,1,0.7
NUEVA VIZCAYA,AMBAGUIO,Banana,7,1.32
NUEVA VIZCAYA,AMBAGUIO,Beans - dry,417,153.59
NUEVA VIZCAYA,AMBAGUIO,Bellpepper (Green/Red),26,12.1
NUEVA VIZCAYA,AMBAGUIO,Betel Nut (Nga-nga),29,7.98
NUEVA VIZCAYA,AMBAGUIO,Black pepper,4,1.3
NUEVA VIZCAYA,AMBAGUIO,Black Turtle Beans,1,0.25
NUEVA VIZCAYA,AMBAGUIO,Broccoli,20,8.07
NUEVA VIZCAYA,AMBAGUIO,Buffaloes (Carabaos),38,0
NUEVA VIZCAYA,AMBAGUIO,Cabbage (repolyo),193,102.51
NUEVA VIZCAYA,AMBAGUIO,Cacao,1,0.75
NUEVA VIZCAYA,AMBAGUIO,Camote,688,253.88
NUEVA VIZCAYA,AMBAGUIO,Camote tops (talbos ng kamote),6,1.5
NUEVA VIZCAYA,AMBAGUIO,Carrot,85,52.22
NUEVA VIZCAYA,AMBAGUIO,Cassava (kamoteng kahoy),20,6.52
NUEVA VIZCAYA,AMBAGUIO,Cattle,19,0
NUEVA VIZCAYA,AMBAGUIO,Cauliflower,2,0.35
NUEVA VIZCAYA,AMBAGUIO,Chayote,21,10.94
NUEVA VIZCAYA,AMBAGUIO,Chickens,810,0
NUEVA VIZCAYA,AMBAGUIO,Chili (labuyo),52,21.96
NUEVA VIZCAYA,AMBAGUIO,Chinese Cabbage,19,9.04
NUEVA VIZCAYA,AMBAGUIO,Coconut,1,0.12
NUEVA VIZCAYA,AMBAGUIO,Coffee - other varieties,68,43.48
NUEVA VIZCAYA,AMBAGUIO,Coffee arabica,1,0.5
NUEVA VIZCAYA,AMBAGUIO,Coffee robusta,2,0.97
NUEVA VIZCAYA,AMBAGUIO,Common beans (habitchuelas),12,4.92
NUEVA VIZCAYA,AMBAGUIO,Corn,60,17.24
NUEVA VIZCAYA,AMBAGUIO,Cucumber (pipino),293,124.96
NUEVA VIZCAYA,AMBAGUIO,Dogs and cats,39,0
NUEVA VIZCAYA,AMBAGUIO,Ducks,313,0
NUEVA VIZCAYA,AMBAGUIO,Durian,1,0.8
NUEVA VIZCAYA,AMBAGUIO,Eggplant (talong),13,4.91
NUEVA VIZCAYA,AMBAGUIO,Gabi tubers,66,14.39
NUEVA VIZCAYA,AMBAGUIO,Geese,2,0
NUEVA VIZCAYA,AMBAGUIO,Ginger (luya),619,186.08
NUEVA VIZCAYA,AMBAGUIO,Goats,26,0
NUEVA VIZCAYA,AMBAGUIO,Green Beans (Baguio Beans),38,19.97
NUEVA VIZCAYA,AMBAGUIO,Guyabano,3,0.53
NUEVA VIZCAYA,AMBAGUIO,Horses,1,0
NUEVA VIZCAYA,AMBAGUIO,Kalamansi,1,0.5
NUEVA VIZCAYA,AMBAGUIO,Lanzones,3,0.6
NUEVA VIZCAYA,AMBAGUIO,Lettuce,1,0.25
NUEVA VIZCAYA,AMBAGUIO,Lime (Calamansi),2,1.4
NUEVA VIZCAYA,AMBAGUIO,Long Chili,4,1.33
NUEVA VIZCAYA,AMBAGUIO,Luyang dilaw,4,1.46
NUEVA VIZCAYA,AMBAGUIO,Mandarin (dalanghita),3,1
NUEVA VIZCAYA,AMBAGUIO,Mango,2,0.5
NUEVA VIZCAYA,AMBAGUIO,Mangosteen,1,0.12
NUEVA VIZCAYA,AMBAGUIO,Okra,1,0.25
NUEVA VIZCAYA,AMBAGUIO,Onion bulbs (sibuyas),3,1
NUEVA VIZCAYA,AMBAGUIO,Onion shoot,1,0.1
NUEVA VIZCAYA,AMBAGUIO,Other edible nuts,3,0.5
NUEVA VIZCAYA,AMBAGUIO,Other fruit-bearing trees and vines,3,0.45
NUEVA VIZCAYA,AMBAGUIO,Other fruit-bearing vegetables,164,106.93
NUEVA VIZCAYA,AMBAGUIO,Other leafy vegetables,31,28.25
NUEVA VIZCAYA,AMBAGUIO,Other spices,3,1.12
NUEVA VIZCAYA,AMBAGUIO,Patane - dry,1,0.5
NUEVA VIZCAYA,AMBAGUIO,Peanuts,36,12.4
NUEVA VIZCAYA,AMBAGUIO,Peas- dry (gisantes),2,0.75
NUEVA VIZCAYA,AMBAGUIO,Pechay,3,0.38
NUEVA VIZCAYA,AMBAGUIO,Pepper - small green,13,4.27
NUEVA VIZCAYA,AMBAGUIO,Pepper - sweet,71,30.03
NUEVA VIZCAYA,AMBAGUIO,Pepper mint,1,0.5
NUEVA VIZCAYA,AMBAGUIO,Pigeons,2,0
NUEVA VIZCAYA,AMBAGUIO,Pigs or swine,139,0
NUEVA VIZCAYA,AMBAGUIO,Pomelo (suha),1,1
NUEVA VIZCAYA,AMBAGUIO,Potato (patatas),197,75.28
NUEVA VIZCAYA,AMBAGUIO,Rabbits and hares,3,0
NUEVA VIZCAYA,AMBAGUIO,Rambutan,9,1.95
NUEVA VIZCAYA,AMBAGUIO,Rice/Palay,1158,658.06
NUEVA VIZCAYA,AMBAGUIO,Squash (kalabasa),195,112.7
NUEVA VIZCAYA,AMBAGUIO,String beans - harvested green (sitao),20,8.32
NUEVA VIZCAYA,AMBAGUIO,Sweet peas - harvested green (sitsaro),58,19.25
NUEVA VIZCAYA,AMBAGUIO,Taro,160,35.35
NUEVA VIZCAYA,AMBAGUIO,Tilapia,1,0.1
NUEVA VIZCAYA,AMBAGUIO,Tomato (kamatis),1270,677.32
NUEVA VIZCAYA,AMBAGUIO,Turkeys,17,0
NUEVA VIZCAYA,AMBAGUIO,Turnip (sinkamas),1,0.12
NUEVA VIZCAYA,AMBAGUIO,White Turtle Beans,56,21.96
NUEVA VIZCAYA,ARITAO,Ampalaya,1,0
NUEVA VIZCAYA,ARITAO,Banana,5,0.88
NUEVA VIZCAYA,ARITAO,Beans - dry,88,43.2
NUEVA VIZCAYA,ARITAO,Bellpepper (Green/Red),1,0.5
NUEVA VIZCAYA,ARITAO,Buffaloes (Carabaos),95,0
NUEVA VIZCAYA,ARITAO,Cabbage (repolyo),12,6.51
NUEVA VIZCAYA,ARITAO,Camote,23,9.74
NUEVA VIZCAYA,ARITAO,Camote tops (talbos ng kamote),6,5.15
NUEVA VIZCAYA,ARITAO,Cantaloupes- honey dew and other melon varieties,1,1.8
NUEVA VIZCAYA,ARITAO,Cassava (kamoteng kahoy),7,3.9
NUEVA VIZCAYA,ARITAO,Cattle,44,0
NUEVA VIZCAYA,ARITAO,Cauliflower,5,2.7
NUEVA VIZCAYA,ARITAO,Chayote,10,4.52
NUEVA VIZCAYA,ARITAO,Chickens,266,0
NUEVA VIZCAYA,ARITAO,Chili (labuyo),10,2.56
NUEVA VIZCAYA,ARITAO,Coconut,2,2.8
NUEVA VIZCAYA,ARITAO,Common beans (habitchuelas),1,0.25
NUEVA VIZCAYA,ARITAO,Corn,68,54.02
NUEVA VIZCAYA,ARITAO,Cucumber (pipino),33,12.9
NUEVA VIZCAYA,ARITAO,Dogs and cats,4,0
NUEVA VIZCAYA,ARITAO,Ducks,107,0
NUEVA VIZCAYA,ARITAO,Eggplant (talong),14,5.74
NUEVA VIZCAYA,ARITAO,Gabi tubers,2,0.12
NUEVA VIZCAYA,ARITAO,Geese,4,0
NUEVA VIZCAYA,ARITAO,Ginger (luya),31,20.98
NUEVA VIZCAYA,ARITAO,Goats,40,0
NUEVA VIZCAYA,ARITAO,Green Beans (Baguio Beans),5,2.25
NUEVA VIZCAYA,ARITAO,Guyabano,2,0.12
NUEVA VIZCAYA,ARITAO,Kalamansi,1,0.3
NUEVA VIZCAYA,ARITAO,Lemon,3,0.75
NUEVA VIZCAYA,ARITAO,Mandarin (dalanghita),2,0.83
NUEVA VIZCAYA,ARITAO,Mongo (Mung Bean),1,2
NUEVA VIZCAYA,ARITAO,Okra,1,0.25
NUEVA VIZCAYA,ARITAO,Onion bulbs (sibuyas),587,317.43
NUEVA VIZCAYA,ARITAO,Onion shoot,14,11.5
NUEVA VIZCAYA,ARITAO,Other animals (e.g.,2,0
NUEVA VIZCAYA,ARITAO,Other crops for fiber production,1,2
NUEVA VIZCAYA,ARITAO,Other Fish,1,0.5
NUEVA VIZCAYA,ARITAO,Other fruit-bearing trees and vines,14,12.8
NUEVA VIZCAYA,ARITAO,Other fruit-bearing vegetables,361,421.72
NUEVA VIZCAYA,ARITAO,Other industrial crops,3,1.35
NUEVA VIZCAYA,ARITAO,Other leafy vegetables,105,92.59
NUEVA VIZCAYA,ARITAO,Other leguminous plants,21,14
NUEVA VIZCAYA,ARITAO,Other tubers - roots and bulbs,2,2.3
NUEVA VIZCAYA,ARITAO,Pechay,3,0.25
NUEVA VIZCAYA,ARITAO,Pepper - small green,1,0.33
NUEVA VIZCAYA,ARITAO,Pepper - sweet,2,0
NUEVA VIZCAYA,ARITAO,Pigs or swine,126,0
NUEVA VIZCAYA,ARITAO,Pineapple,2,0.45
NUEVA VIZCAYA,ARITAO,Pomelo (suha),1,0
NUEVA VIZCAYA,ARITAO,Rabbits and hares,1,0
NUEVA VIZCAYA,ARITAO,Rambutan,1,0
NUEVA VIZCAYA,ARITAO,Rice/Palay,3631,4069.08
NUEVA VIZCAYA,ARITAO,Sheep,1,0
NUEVA VIZCAYA,ARITAO,Squash (kalabasa),23,7.78
NUEVA VIZCAYA,ARITAO,String beans - harvested green (sitao),4,0.8
NUEVA VIZCAYA,ARITAO,Sweet peas - harvested green (sitsaro),1,0.03
NUEVA VIZCAYA,ARITAO,Taro,1,0
NUEVA VIZCAYA,ARITAO,Tiger Grass,2,0.33
NUEVA VIZCAYA,ARITAO,Tilapia,10,3.43
NUEVA VIZCAYA,ARITAO,Tomato (kamatis),83,45.32
NUEVA VIZCAYA,ARITAO,Turkeys,2,0
NUEVA VIZCAYA,ARITAO,Ube,1,0
NUEVA VIZCAYA,BAGABAG,Atis,1,0.1
NUEVA VIZCAYA,BAGABAG,Avocado,1,0.1
NUEVA VIZCAYA,BAGABAG,Bamboo (Kawayan),1,1
NUEVA VIZCAYA,BAGABAG,Banana,13,7.76
NUEVA VIZCAYA,BAGABAG,Beans - dry,3,0.6
NUEVA VIZCAYA,BAGABAG,Buffaloes (Carabaos),162,0
NUEVA VIZCAYA,BAGABAG,Cacao,6,3.16
NUEVA VIZCAYA,BAGABAG,Camote,1,1.5
NUEVA VIZCAYA,BAGABAG,Cassava (kamoteng kahoy),3,2.25
NUEVA VIZCAYA,BAGABAG,Cattle,227,0
NUEVA VIZCAYA,BAGABAG,Chickens,498,0
NUEVA VIZCAYA,BAGABAG,Chico,1,0.1
NUEVA VIZCAYA,BAGABAG,Chili (labuyo),1,0.1
NUEVA VIZCAYA,BAGABAG,Coconut,3,0.7
NUEVA VIZCAYA,BAGABAG,Coffee - other varieties,7,7.35
NUEVA VIZCAYA,BAGABAG,Corn,1336,1702.56
NUEVA VIZCAYA,BAGABAG,Cucumber (pipino),1,0.3
NUEVA VIZCAYA,BAGABAG,Dogs and cats,4,0
NUEVA VIZCAYA,BAGABAG,Dragon Fruit,1,0
NUEVA VIZCAYA,BAGABAG,Ducks,276,0
NUEVA VIZCAYA,BAGABAG,Durian,1,0.1
NUEVA VIZCAYA,BAGABAG,Eggplant (talong),1,0.05
NUEVA VIZCAYA,BAGABAG,"Forage grass (sacate, alfalfa, green corn stalk)",3,1
NUEVA VIZCAYA,BAGABAG,Geese,12,0
NUEVA VIZCAYA,BAGABAG,Ginger (luya),4,4.7
NUEVA VIZCAYA,BAGABAG,Gmelina Arborea,1,0.07
NUEVA VIZCAYA,BAGABAG,Goats,105,0
NUEVA VIZCAYA,BAGABAG,Grapes (ubas),1,0.29
NUEVA VIZCAYA,BAGABAG,Guinea Fowls,1,0
NUEVA VIZCAYA,BAGABAG,Guyabano,2,0.33
NUEVA VIZCAYA,BAGABAG,Hito/Catfish,7,1.95
NUEVA VIZCAYA,BAGABAG,Horses,1,0
NUEVA VIZCAYA,BAGABAG,Kalamansi,1,0.2
NUEVA VIZCAYA,BAGABAG,Lanzones,1,0.23
NUEVA VIZCAYA,BAGABAG,Lemon,1,0.1
NUEVA VIZCAYA,BAGABAG,Mandarin (dalanghita),1,0
NUEVA VIZCAYA,BAGABAG,Mango,16,14.25
NUEVA VIZCAYA,BAGABAG,Marang,1,0.1
NUEVA VIZCAYA,BAGABAG,Narra,1,0
NUEVA VIZCAYA,BAGABAG,Okra,1,0.1
NUEVA VIZCAYA,BAGABAG,Onion bulbs (sibuyas),1,0.02
NUEVA VIZCAYA,BAGABAG,Ornamental Flowers,1,0.12
NUEVA VIZCAYA,BAGABAG,Other animals (e.g.,5,0
NUEVA VIZCAYA,BAGABAG,Other edible nuts,1,0.2
NUEVA VIZCAYA,BAGABAG,Other Fish,21,6.56
NUEVA VIZCAYA,BAGABAG,Other fruit-bearing trees and vines,78,58.29
NUEVA VIZCAYA,BAGABAG,Other fruit-bearing vegetables,156,102.76
NUEVA VIZCAYA,BAGABAG,Other industrial crops,3,2.76
NUEVA VIZCAYA,BAGABAG,Other industrial permanent crops not elsewhere classified,1,1
NUEVA VIZCAYA,BAGABAG,Other leafy vegetables,66,44.42
NUEVA VIZCAYA,BAGABAG,Other poultry,2,0
NUEVA VIZCAYA,BAGABAG,Other varieties of tobacco,1,0.1
NUEVA VIZCAYA,BAGABAG,Palm tree,1,0.2
NUEVA VIZCAYA,BAGABAG,Peanuts,1,0.1
NUEVA VIZCAYA,BAGABAG,Pepper - small green,1,0.15
NUEVA VIZCAYA,BAGABAG,Persimmon,1,0.1
NUEVA VIZCAYA,BAGABAG,Pigeons,1,0
NUEVA VIZCAYA,BAGABAG,Pigs or swine,261,0
NUEVA VIZCAYA,BAGABAG,Pineapple,298,318.36
NUEVA VIZCAYA,BAGABAG,Pomelo (suha),1,0
NUEVA VIZCAYA,BAGABAG,Rabbits and hares,2,0
NUEVA VIZCAYA,BAGABAG,Rambutan,4,1.22
NUEVA VIZCAYA,BAGABAG,Rice/Palay,2714,3570.33
NUEVA VIZCAYA,BAGABAG,Sheep,10,0
NUEVA VIZCAYA,BAGABAG,Squash (kalabasa),2,0.77
NUEVA VIZCAYA,BAGABAG,Strawberry,1,0.5
NUEVA VIZCAYA,BAGABAG,Swan,1,0
NUEVA VIZCAYA,BAGABAG,Tilapia,20,7.31
NUEVA VIZCAYA,BAGABAG,Tobacco (native),5,0.51
NUEVA VIZCAYA,BAGABAG,Tomato (kamatis),2,0.7
NUEVA VIZCAYA,BAGABAG,Turkeys,13,0
NUEVA VIZCAYA,BAMBANG,Alugbati,1,0
NUEVA VIZCAYA,BAMBANG,Ampalaya,27,7.04
NUEVA VIZCAYA,BAMBANG,Avocado,3,0.25
NUEVA VIZCAYA,BAMBANG,Banana,53,59.18
NUEVA VIZCAYA,BAMBANG,Beans - dry,141,54.76
NUEVA VIZCAYA,BAMBANG,Bellpepper (Green/Red),1,0.63
NUEVA VIZCAYA,BAMBANG,Black pepper,20,3.36
NUEVA VIZCAYA,BAMBANG,Buffaloes (Carabaos),377,0
NUEVA VIZCAYA,BAMBANG,Cabbage (repolyo),6,2
NUEVA VIZCAYA,BAMBANG,Cacao,1,0
NUEVA VIZCAYA,BAMBANG,Camote,28,7.79
NUEVA VIZCAYA,BAMBANG,Camote tops (talbos ng kamote),1,0.3
NUEVA VIZCAYA,BAMBANG,Cassava (kamoteng kahoy),3,1.6
NUEVA VIZCAYA,BAMBANG,Cattle,332,0
NUEVA VIZCAYA,BAMBANG,Celery (kinchai),8,1.02
NUEVA VIZCAYA,BAMBANG,Chickens,875,0
NUEVA VIZCAYA,BAMBANG,Chili (labuyo),26,7.17
NUEVA VIZCAYA,BAMBANG,Chinese Cabbage,1,0.5
NUEVA VIZCAYA,BAMBANG,Coconut,9,1.29
NUEVA VIZCAYA,BAMBANG,Coffee - other varieties,2,0.5
NUEVA VIZCAYA,BAMBANG,Common beans (habitchuelas),4,1.98
NUEVA VIZCAYA,BAMBANG,Common gourd (upo),1,0
NUEVA VIZCAYA,BAMBANG,Corn,759,881.65
NUEVA VIZCAYA,BAMBANG,Cowpea,1,0.75
NUEVA VIZCAYA,BAMBANG,Cucumber (pipino),20,3.21
NUEVA VIZCAYA,BAMBANG,Dogs and cats,95,0
NUEVA VIZCAYA,BAMBANG,Dragon Fruit,2,0.4
NUEVA VIZCAYA,BAMBANG,Ducks,514,0
NUEVA VIZCAYA,BAMBANG,Eggplant (talong),36,9.4
NUEVA VIZCAYA,BAMBANG,"Forage grass (sacate, alfalfa, green corn stalk)",1,0.31
NUEVA VIZCAYA,BAMBANG,Garlic (bawang),21,2.24
NUEVA VIZCAYA,BAMBANG,Geese,24,0
NUEVA VIZCAYA,BAMBANG,Ginger (luya),11,7.28
NUEVA VIZCAYA,BAMBANG,Goats,190,0
NUEVA VIZCAYA,BAMBANG,Green Beans (Baguio Beans),1,0.3
NUEVA VIZCAYA,BAMBANG,Guyabano,3,0
NUEVA VIZCAYA,BAMBANG,Hito/Catfish,1,1.67
NUEVA VIZCAYA,BAMBANG,Horses,1,0
NUEVA VIZCAYA,BAMBANG,Lemon,1,0.1
NUEVA VIZCAYA,BAMBANG,Lima Beans,1,0.5
NUEVA VIZCAYA,BAMBANG,Lime (Calamansi),6,2.4
NUEVA VIZCAYA,BAMBANG,Mahogany,2,0.7
NUEVA VIZCAYA,BAMBANG,Mandarin (dalanghita),6,3.43
NUEVA VIZCAYA,BAMBANG,Mango,13,8.84
NUEVA VIZCAYA,BAMBANG,Mongo (Mung Bean),2,0.67
NUEVA VIZCAYA,BAMBANG,Mushroom,1,0.06
NUEVA VIZCAYA,BAMBANG,Mustard,2,0
NUEVA VIZCAYA,BAMBANG,Okra,10,1.3
NUEVA VIZCAYA,BAMBANG,Onion bulbs (sibuyas),232,95.4
NUEVA VIZCAYA,BAMBANG,Onion shoot,9,2.45
NUEVA VIZCAYA,BAMBANG,Orange (dalandan),1,1.5
NUEVA VIZCAYA,BAMBANG,Other animals (e.g.,2,0
NUEVA VIZCAYA,BAMBANG,Other crops for fiber production,2,1.21
NUEVA VIZCAYA,BAMBANG,Other Fish,7,1.59
NUEVA VIZCAYA,BAMBANG,Other fruit-bearing trees and vines,95,74.68
NUEVA VIZCAYA,BAMBANG,Other fruit-bearing vegetables,663,506.45
NUEVA VIZCAYA,BAMBANG,Other herbs and spices,1,0.25
NUEVA VIZCAYA,BAMBANG,Other industrial crops,5,0.9
NUEVA VIZCAYA,BAMBANG,Other leafy vegetables,283,224.83
NUEVA VIZCAYA,BAMBANG,Other leguminous plants,38,32.86
NUEVA VIZCAYA,BAMBANG,Other oilseed crops,1,0.37
NUEVA VIZCAYA,BAMBANG,Other poultry,1,0
NUEVA VIZCAYA,BAMBANG,Other tubers - roots and bulbs,1,1.5
NUEVA VIZCAYA,BAMBANG,Papaya,1,0
NUEVA VIZCAYA,BAMBANG,Patola,1,0
NUEVA VIZCAYA,BAMBANG,Peanuts,22,3.03
NUEVA VIZCAYA,BAMBANG,Pechay,41,4.18
NUEVA VIZCAYA,BAMBANG,Pepper - small green,2,0
NUEVA VIZCAYA,BAMBANG,Pepper - sweet,3,2
NUEVA VIZCAYA,BAMBANG,Pigeons,1,0
NUEVA VIZCAYA,BAMBANG,Pigs or swine,407,0
NUEVA VIZCAYA,BAMBANG,Pineapple,1,0.1
NUEVA VIZCAYA,BAMBANG,Potato (patatas),4,1.5
NUEVA VIZCAYA,BAMBANG,Rabbits and hares,4,0
NUEVA VIZCAYA,BAMBANG,Rambutan,4,1.86
NUEVA VIZCAYA,BAMBANG,Rice/Palay,3799,4502.74
NUEVA VIZCAYA,BAMBANG,Santol,1,0
NUEVA VIZCAYA,BAMBANG,Sheep,6,0
NUEVA VIZCAYA,BAMBANG,Squash (kalabasa),80,45.15
NUEVA VIZCAYA,BAMBANG,String beans - harvested green (sitao),23,3.72
NUEVA VIZCAYA,BAMBANG,Sweet peas - harvested green (sitsaro),2,0
NUEVA VIZCAYA,BAMBANG,Taro,1,1
NUEVA VIZCAYA,BAMBANG,Tilapia,10,2.08
NUEVA VIZCAYA,BAMBANG,Tomato (kamatis),191,45.18
NUEVA VIZCAYA,BAMBANG,Turkeys,25,0
NUEVA VIZCAYA,BAMBANG,Water melon,4,0.62
NUEVA VIZCAYA,BAYOMBONG Capital,Abaca,1,1
NUEVA VIZCAYA,BAYOMBONG Capital,Ampalaya,22,5.07
NUEVA VIZCAYA,BAYOMBONG Capital,Avocado,11,2.2
NUEVA VIZCAYA,BAYOMBONG Capital,Banana,52,29.03
NUEVA VIZCAYA,BAYOMBONG Capital,Beans - dry,185,81.35
NUEVA VIZCAYA,BAYOMBONG Capital,Bellpepper (Green/Red),10,4.51
NUEVA VIZCAYA,BAYOMBONG Capital,Betel Nut (Nga-nga),4,1.13
NUEVA VIZCAYA,BAYOMBONG Capital,Black pepper,10,3.05
NUEVA VIZCAYA,BAYOMBONG Capital,Black Turtle Beans,2,1.13
NUEVA VIZCAYA,BAYOMBONG Capital,Broccoli,1,0.25
NUEVA VIZCAYA,BAYOMBONG Capital,Buffaloes (Carabaos),246,0
NUEVA VIZCAYA,BAYOMBONG Capital,Bush Sitao,8,1.9
NUEVA VIZCAYA,BAYOMBONG Capital,Cabbage (repolyo),4,1.05
NUEVA VIZCAYA,BAYOMBONG Capital,Cacao,8,3.76
NUEVA VIZCAYA,BAYOMBONG Capital,Camote,9,1.27
NUEVA VIZCAYA,BAYOMBONG Capital,Camote tops (talbos ng kamote),5,2.35
NUEVA VIZCAYA,BAYOMBONG Capital,Cassava (kamoteng kahoy),6,1.61
NUEVA VIZCAYA,BAYOMBONG Capital,Castorbeans (tangantangan),27,7.53
NUEVA VIZCAYA,BAYOMBONG Capital,Cattle,184,0
NUEVA VIZCAYA,BAYOMBONG Capital,Chayote,6,1.83
NUEVA VIZCAYA,BAYOMBONG Capital,Chickens,617,0
NUEVA VIZCAYA,BAYOMBONG Capital,Chili (labuyo),10,2.71
NUEVA VIZCAYA,BAYOMBONG Capital,Coconut,19,10.72
NUEVA VIZCAYA,BAYOMBONG Capital,Coffee - other varieties,10,4.29
NUEVA VIZCAYA,BAYOMBONG Capital,Corn,967,860.03
NUEVA VIZCAYA,BAYOMBONG Capital,Crayfish,1,0.02
NUEVA VIZCAYA,BAYOMBONG Capital,Cucumber (pipino),50,15.44
NUEVA VIZCAYA,BAYOMBONG Capital,Dragon Fruit,4,2.55
NUEVA VIZCAYA,BAYOMBONG Capital,Ducks,289,0
NUEVA VIZCAYA,BAYOMBONG Capital,Durian,2,0.62
NUEVA VIZCAYA,BAYOMBONG Capital,Eggplant (talong),34,9.42
NUEVA VIZCAYA,BAYOMBONG Capital,Gabi tubers,5,0.65
NUEVA VIZCAYA,BAYOMBONG Capital,Geese,17,0
NUEVA VIZCAYA,BAYOMBONG Capital,Ginger (luya),72,40.6
NUEVA VIZCAYA,BAYOMBONG Capital,Goats,115,0
NUEVA VIZCAYA,BAYOMBONG Capital,Green Beans (Baguio Beans),5,0.95
NUEVA VIZCAYA,BAYOMBONG Capital,Green corn,1,2
NUEVA VIZCAYA,BAYOMBONG Capital,Guyabano,14,4.87
NUEVA VIZCAYA,BAYOMBONG Capital,Hito/Catfish,2,0.01
NUEVA VIZCAYA,BAYOMBONG Capital,Horses,1,0
NUEVA VIZCAYA,BAYOMBONG Capital,Jackfruit,1,0.5
NUEVA VIZCAYA,BAYOMBONG Capital,Kalamansi,5,3.1
NUEVA VIZCAYA,BAYOMBONG Capital,Kidney Bean (Patani),1,0.1
NUEVA VIZCAYA,BAYOMBONG Capital,Lanzones,6,1.54
NUEVA VIZCAYA,BAYOMBONG Capital,Lemon,2,0.6
NUEVA VIZCAYA,BAYOMBONG Capital,Lettuce,1,1
NUEVA VIZCAYA,BAYOMBONG Capital,Lime (Calamansi),8,3.9
NUEVA VIZCAYA,BAYOMBONG Capital,Mahogany,1,6
NUEVA VIZCAYA,BAYOMBONG Capital,Mandarin (dalanghita),6,3.18
NUEVA VIZCAYA,BAYOMBONG Capital,Mango,18,5.32
NUEVA VIZCAYA,BAYOMBONG Capital,Mangosteen,1,0.2
NUEVA VIZCAYA,BAYOMBONG Capital,Mongo (Mung Bean),2,0.5
NUEVA VIZCAYA,BAYOMBONG Capital,Mushroom,7,1.52
NUEVA VIZCAYA,BAYOMBONG Capital,Mustard,5,0.69
NUEVA VIZCAYA,BAYOMBONG Capital,Okra,11,1.97
